20135571456.0	12295189504.0	11024248832.0	1762432512.0	22271938560.0	46408785920.0	8882387968.0	12822679552.0	5930277376.0	8559393280.0	6811430912.0	42845114368.0	10871220224.0	12597623808.0	28861489152.0	8726884352.0	12041192448.0	10387165184.0	9666405376.0	7493316608.0	8941115392.0	5524325376.0	11631619072.0	10716214272.0	8898588672.0	20091310080.0	11665958912.0	6363192832.0	9611064320.0	11262729216.0	11528650752.0	7027581952.0	13341824000.0	10819514368.0	7817181696.0	17846343680.0	2901968128.0	5858660352.0	10788573184.0	7980224512.0	5599723520.0	6361853440.0	9671221248.0	10280300544.0	7789100544.0	7016230912.0	11931319296.0	8217068544.0	7744310272.0	10452252672.0	15065394176.0	7251639296.0	6639669760.0	4354169856.0	6337806336.0	6643847680.0	5599654912.0	5899592192.0	8076279296.0	7561109504.0	8529320960.0	3298987776.0	6353961472.0	10312407040.0	9337288704.0	4440551424.0	4894419968.0	8115182080.0	16009341952.0	10304361472.0	12580907008.0	5897883648.0	9999754240.0	6371613696.0	7316828672.0	19685216256.0	9224456192.0	13447209984.0	7369780224.0	8208857088.0	7812140544.0	7308017664.0	3638317568.0	4778837504.0	2624141056.0	9524916224.0	3686739968.0	8657337344.0	6339175936.0	8099113984.0	28300619776.0	5241372672.0	8475183104.0	11859059712.0	5565333504.0	9617538048.0	18514579456.0	5084272128.0	10399283200.0	11070547968.0	8565736960.0	4437286912.0	9340487680.0	8594419712.0	8537658368.0	6711969792.0	9324996608.0	9358538752.0	15113603072.0	15049923584.0	7067594752.0	18324783104.0	20137598976.0	12236535808.0	5484226048.0	13446878208.0	9568187392.0	9839444992.0	15758373888.0	20483530752.0	11269327872.0	17145843712.0	11005730816.0	9669223424.0	6357387264.0	6583174144.0	4049825280.0	9630715904.0	326314144.0	2987670528.0	8532998656.0	10806472704.0	2115398400.0	11603493888.0	9628614656.0	5189201408.0	10520870912.0	12958939136.0	3628263936.0	11555201024.0	11781619712.0	3300591104.0	3310809088.0	4012855040.0	12060151808.0	3726243840.0	10431028224.0	8752236544.0	12403661824.0	5197856768.0	9959749632.0	5850084352.0	4433387008.0	9972897792.0	8559650304.0	11144316928.0	6929546752.0	12282299392.0	15782590464.0	5084548096.0	12299056128.0	9713729536.0	13790206976.0	6671915008.0	3321150720.0	4749628416.0	12515098624.0	13817276416.0	17075888128.0	14858141696.0	8131817472.0	4810140672.0	13155083264.0	8152585216.0	5884409856.0	28200763392.0	9624696832.0	12347668480.0	6251193344.0	10283089920.0	3292012800.0	7840463872.0	14587789312.0	13314014208.0	3652496896.0	11223917568.0	13793310720.0	4037626880.0	22338308096.0	3687932928.0	9190573056.0	6717367296.0	18250838016.0	15596004352.0	7744462848.0	35543330816.0	11886478336.0	7146257408.0	10198611968.0	5978009600.0	5575094272.0	11514433536.0	7471641600.0	8479827456.0	8127639552.0	10808691712.0	2962026240.0	10423454720.0	22603808768.0	16754100224.0	8578243584.0	3270216960.0	8918728704.0	18980147200.0	2563369472.0	5173078528.0	6680987648.0	10641963008.0	13481368576.0	3373017344.0	14744651776.0	33341214720.0	11556954112.0	17217898496.0	7767092224.0	5523987968.0	3699623424.0	4441921024.0	5130573824.0	3239095808.0	11561496576.0	12384869376.0	12072012800.0	12499421184.0	12588464128.0	11103520768.0	2116109824.0	14588219392.0	11727340544.0	3328697344.0	10745340928.0	11987908608.0	9406291968.0	1858198528.0	10184481792.0	10307250176.0	7805844992.0	8744020992.0	15013340160.0	9048017920.0	8874844160.0	6993821696.0	11308550144.0	5542106624.0	4497647104.0	27305273344.0	9512532992.0	13430915072.0	10848870400.0	8075962368.0	8180026368.0	7123800064.0	12763537408.0	1792050432.0	12556479488.0	6597996544.0	5575948288.0	6216792064.0	4810608128.0	12220237824.0	14704070656.0	10310235136.0	10821388288.0	11817336832.0	8585650176.0	5819869696.0	8153020416.0	5897178624.0	10734635008.0	21109407744.0	9683476480.0	7769076736.0	10966145024.0	4102160640.0	11012287488.0	14666219520.0	5168627712.0	18992185344.0	9011005440.0	7765258240.0	9476915200.0	12678313984.0	6715052032.0	6625225728.0	13376540672.0	4083265536.0	5613413888.0	17458313216.0	5929511936.0	7824102400.0	13238862848.0	8751904768.0	5249274880.0	10936623104.0	30787438592.0	7720900096.0	5847368192.0	2965398784.0	16643319808.0	6256537600.0	12626371584.0	12722033664.0	8183584768.0	12040380416.0	7719342080.0	8172990464.0	10395600896.0	15205423104.0	7767072768.0	4770463744.0	13683609600.0	7932635136.0	5592245248.0	7716696576.0	7426916864.0	3689384960.0	5935326208.0	11109787648.0	9665196032.0	31991375872.0	14591860736.0	2582664448.0	16286125056.0	11204433920.0	6456036352.0	8166602752.0	12485810176.0	4904409600.0	10041952256.0	9259028480.0	5489929728.0	2274012416.0	6253599744.0	6265133056.0	9927592960.0	1574459008.0	7770536960.0	2966128128.0	2984757504.0	13979895808.0	8903880704.0	10698958848.0	15261233152.0	9608992768.0	12925351936.0	11068878848.0	7355992576.0	5928161280.0	7477496320.0	2932808192.0	17118558208.0	10403488768.0	22594770944.0	5571926016.0	8579141632.0	10628550656.0	6690090496.0	1756038400.0	11561693184.0	10319964160.0	9012677632.0	7420317184.0	7700785152.0	4854309376.0	14606061568.0	12906720256.0	10869094400.0	2936621568.0	8083703808.0	6751438848.0	5924703232.0	15219089408.0	4811151360.0	11402569728.0	10710760448.0	5580562944.0	12187351040.0	5105489408.0	10167048192.0	15287929856.0	711769856.0	19704018944.0	9172213760.0	9672841216.0	19706650624.0	4910457344.0	10282871808.0	8919661568.0	9284083712.0	8564690432.0	10731530240.0	8931988480.0	9326752768.0	11753355264.0	3280057088.0	8243672064.0	4418379776.0	5098002432.0	7066959872.0	6006880256.0	4432618496.0	12707997696.0	5152888320.0	3274091520.0	10274674688.0	3638397696.0	14216034304.0	7038103040.0	2930632960.0	17418375168.0	4478336512.0	9662633984.0	2219096576.0	8071310336.0	4385941504.0	3363753984.0	9195145216.0	12669661184.0	3128546048.0	10403158016.0	8455228416.0	8645962752.0	5917394432.0	5230200832.0	16413277184.0	4108003328.0	12591515648.0	7337499648.0	16746770432.0	12809051136.0	5746206720.0	9582147584.0	8144862720.0	3337448448.0	13785023488.0	10011906048.0	17501184000.0	7793690112.0	12150986752.0	7118238208.0	7130559488.0	7534345216.0	7487919616.0	6364738560.0	5583297536.0	7412456448.0	11857429504.0	2394400000.0	28640665600.0	6564942848.0	11839065088.0	9619646464.0	1405515648.0	6212829184.0	9821235200.0	11852584960.0	2976105984.0	11818925056.0	9679639552.0	8244819968.0	8183669248.0	8539476992.0	2283190272.0	5200373248.0	14299403264.0	5221558784.0	10016037888.0	8949681152.0	2941960192.0	10285219840.0	12201861120.0	14464092160.0	5085995008.0	3291881472.0	13757385728.0	13070284800.0	4417400832.0	2114688768.0	8905668608.0	6252763648.0	6376742912.0	8845856768.0	5881817600.0	26572922880.0	8096078848.0	7044169216.0	9339078656.0	11174871040.0	2978480896.0	2620434176.0	4900996608.0	17769277440.0	8459085824.0	13952753664.0	9179412480.0	704379648.0	5110797824.0	8840491008.0	13078509568.0	10012224512.0	10770501632.0	8040771584.0	4810639360.0	7076379136.0	8234865664.0	6975898624.0	14945954816.0	4454808064.0	21070450688.0	3659352576.0	7796235264.0	9638476800.0	17398771712.0	21170173952.0	7359201792.0	7381580800.0	9171851264.0	7361469952.0	9010724864.0	7430115328.0	7414096896.0	15186058240.0	9971197952.0	5582621696.0	9012524032.0	9696493568.0	8578786304.0	31281750016.0	6358773248.0	8991837184.0	2122035968.0	18949011456.0	11705739264.0	18282432512.0	5158272000.0	7033184256.0	19002914816.0	6317556736.0	16772491264.0	5580588032.0	7483816448.0	6254536192.0	5572703232.0	4087960064.0	4413463040.0	8502945792.0	3728948480.0	5228402688.0	9774494720.0	5482862080.0	13426736128.0	8114037248.0	15701056512.0	7379424768.0	10338482176.0	10750144512.0	8490634240.0	7341948928.0	6292494336.0	10007606272.0	5853970432.0	14443970560.0	5595301888.0	9278439424.0	8928650240.0	10736625664.0	7337472512.0	4373297152.0	6010276864.0	5590611456.0	8477051904.0	4395033600.0	5478995456.0	13824660480.0	5925067264.0	10399510528.0	4085700096.0	7966919680.0	32528584704.0	2637970432.0	11891104768.0	7671744512.0	5912691712.0	12747079680.0	11256940544.0	9313875968.0	8905920512.0	5914553856.0	15239584768.0	14192419840.0	12058972160.0	63024852992.0	8442352640.0	3358754304.0	7503572992.0	7478530048.0	5797650944.0	6010840064.0	6601435648.0	8910325760.0	7541945344.0	2889458688.0	11067599872.0	5879521280.0	8194108416.0	8986213376.0	4340510720.0	10956041216.0	11075353600.0	13808616448.0	5818273792.0	12627376128.0	3736215296.0	10710945792.0	9732321280.0	8478670848.0	3338440960.0	7114471424.0	37133561856.0	6255690240.0	10651813888.0	7062443520.0	11054816256.0	13350182912.0	9265534976.0	7011482624.0	715461184.0	10835683328.0	12327507968.0	2961044992.0	4761413632.0	11453323264.0	10649765888.0	7952699904.0	5559665664.0	13416180736.0	7393233920.0	6239137792.0	14924270592.0	11151613952.0	18735564800.0	10518472704.0	8239761408.0	8878302208.0	5152260096.0	13522202624.0	10028142592.0	6289349632.0	19526475776.0	15642202112.0	25586098176.0	1431086080.0	7113390080.0	12583782400.0	16398543872.0	30086850560.0	14098182144.0	7821687808.0	13303373824.0	7459555840.0	15864660992.0	5100451840.0	6654359040.0	18211123200.0	17595729920.0	10974665728.0	4741059584.0	8868264960.0	9712318464.0	16688436224.0	5596516864.0	14406033408.0	11183605760.0	11150015488.0	19197509632.0	13355638784.0	9612084224.0	7475608064.0	8313798656.0	7089887744.0	8198510592.0	16759457792.0	6662130688.0	7122184192.0	13401098240.0	3792647680.0	11907734528.0	33619345408.0	9592235008.0	16641191936.0	7886492160.0	7413466112.0	15188463616.0	5736443392.0	11474636800.0	4071968000.0	5436595200.0	4492116480.0	10068535296.0	4401088512.0	7099960832.0	8998090752.0	10873382912.0	7048509952.0	5428794368.0	5535562752.0	28545503232.0	13023215616.0	8504931840.0	8916630528.0	11784741888.0	6189937664.0	7353806336.0	5144212480.0	9682448384.0	2915899648.0	7468951552.0	8751142912.0	5581167616.0	8903921664.0	17799727104.0	16902684672.0	11765337088.0	8150241792.0	14242691072.0	7035012608.0	13677613056.0	8922333184.0	4794873856.0	7675734016.0	5151634432.0	30125334528.0	8153304576.0	8822891520.0	5405174784.0	10022717440.0	36874629120.0	11123068928.0	7130798592.0	8628601856.0	9248452608.0	1049794240.0	12603665408.0	5951618048.0	10501429248.0	14870802432.0	7124188672.0	16516761600.0	11267624960.0	9687847936.0	4348981248.0	14222983168.0	6710189056.0	4402883072.0	13091471360.0	10309675008.0	10472492032.0	7128683008.0	10814627840.0	13804088320.0	8435270656.0	14220998656.0	3311717632.0	9405784064.0	8489066496.0	12482816000.0	7834204672.0	6179419648.0	2958462464.0	9937405952.0	7621403648.0	8787563520.0	17051465728.0	6690085888.0	17178359808.0	4902855680.0	4420550144.0	6625417728.0	10338473984.0	14106388480.0	8893905920.0	12701173760.0	6297537024.0	12952223744.0	7356887040.0	13820536832.0	9230214144.0	7770819072.0	6236118016.0	9182598144.0	8377484288.0	10733854720.0	3291255808.0	10702159872.0	10456497152.0	13615830016.0	13726707712.0	7665042944.0	6720304128.0	6678240256.0	5947442176.0	7360661504.0	12006425600.0	9729691648.0	8200375296.0	12625596416.0	5952610304.0	24185135104.0	9424360448.0	6375164928.0	15638554624.0	3642990336.0	6201078784.0	8247001600.0	10441076736.0	6553739776.0	4848012800.0	7823946240.0	11106871296.0	11891132416.0	10544635904.0	10305312768.0	17505681408.0	38756343808.0	8805910528.0	5546860032.0	17318612992.0	7768558592.0	7041439744.0	11200274432.0	11726057472.0	15432286208.0	9704424448.0	4813024256.0	4014483712.0	17249665024.0	8190619136.0	17451548672.0	6948203520.0	7795202048.0	6260571136.0	14642663424.0	5127388672.0	10106001408.0	26789462016.0	8225489920.0	6009452544.0	6309417984.0	5854528512.0	5936577536.0	9171746816.0	8944898048.0	6355674624.0	3694260736.0	9100209152.0	8511259136.0	11794354176.0	7784681984.0	11070429184.0	5162994176.0	6361592320.0	2093751040.0	12893082624.0	8970043392.0	9732214784.0	13251897344.0	8577126400.0	13074694144.0	8870404096.0	5408013312.0	13008904192.0	13282784256.0	13812746240.0	13462470656.0	49167904768.0	6017863680.0	7448723968.0	7789556224.0	9175375872.0	3339424512.0	6650956800.0	5182170112.0	10325045248.0	6308797440.0	9488357376.0	6893709824.0	7385197056.0	14904844288.0	4443159040.0	14764412928.0	5908340736.0	5585133056.0	8890476544.0	13043198976.0	10601334784.0	4351674368.0	9009470464.0	5801673728.0	8119707648.0	11140923392.0	5120382976.0	7818999808.0	6748072960.0	6010506240.0	10391249920.0	8971089920.0	29064775680.0	2651794944.0	16622642176.0	8348560896.0	9539984384.0	12255477760.0	13641224192.0	9212479488.0	10755827712.0	10399174656.0	13510621184.0	8866912256.0	8998722560.0	4046003712.0	3313513216.0	11054456832.0	33010659328.0	3799051264.0	7789294592.0	10328704000.0	10512237568.0	3057304320.0	3850279680.0	6640199168.0	1656712192.0	8246751232.0	7473846784.0	24737521664.0	7289082880.0	16503156736.0	8195739648.0	12524925952.0	9683940352.0	7042659328.0	10472435712.0	9648361472.0	11756748800.0	3648055552.0	8556854784.0	5865572864.0	7780009984.0	2490631424.0	9836570624.0	6227536384.0	7716204544.0	13362905088.0	15130979328.0	11881504768.0	9635461120.0	4424079872.0	9344471040.0	4801893376.0	3623232000.0	12630520832.0	5234758144.0	365256256.0	15103157248.0	11141027840.0	21480224768.0	7961834496.0	13585709056.0	8890042368.0	9993131008.0	11117508608.0	10354468864.0	7844532224.0	2879584000.0	7117534208.0	6721548800.0	22787538944.0	9220625408.0	5229054464.0	16144949248.0	10728792064.0	7861601792.0	6713777152.0	7452247040.0	7036597248.0	10312282112.0	10007650304.0	12988661760.0	5063928832.0
